"","X","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","LengthChar.Head","LengthChar.Prep","LengthChar.Adj","LengthChar.Noun","LengthPhon.Head","LengthPhon.Prep","LengthPhon.Adj","LengthPhon.Noun","LengthSylHead","LengthSyll.Prep","LengthSyll.Adj","LengthSyll.Noun","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","LogFr.Head","LogFreq.Prep","LogFreq.Adj","LogFreq.N1","RelatedHL","RelatedLH","Integrated","errcord","AssPercent.HL.S","AssPercent.HL.P","LNSing.HS","LNSing.HP","LNPlur.HS","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","Plausibility","errnd","errd","errcornd","all.asso","local.asso","res.int","res.rel","res.asshl","res.rel2"
"446",446,1125,113,1,"Cat","unint","unrel","plur","The butterfly by the lively hamsters","A",0,"",9,2,6,8,9,3,6,8,3,1,2,2,4.94,1212.84,4.06,0.39,0.77,3.08,0.7,0.14,2.33,2.75,2.42,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3.71,2,2,13,0,0,-0.301856503958311,-0.668497489661292,0.0142105913692025,-1.89036942503185
"447",447,1017,113,1,"Cat","unint","unrel","plur","The butterfly by the lively hamsters","A",0,"",9,2,6,8,9,3,6,8,3,1,2,2,4.94,1212.84,4.06,0.39,0.77,3.08,0.7,0.14,2.33,2.75,2.42,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3.71,2,2,13,0,0,-0.301856503958311,-0.668497489661292,0.0142105913692025,-1.89036942503185
"448",448,1037,113,1,"Cat","unint","unrel","plur","The butterfly by the lively hamsters","A",0,"",9,2,6,8,9,3,6,8,3,1,2,2,4.94,1212.84,4.06,0.39,0.77,3.08,0.7,0.14,2.33,2.75,2.42,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3.71,2,2,13,0,0,-0.301856503958311,-0.668497489661292,0.0142105913692025,-1.89036942503185
"449",449,1033,113,1,"Cat","unint","unrel","plur","The butterfly by the lively hamsters","A",0,"",9,2,6,8,9,3,6,8,3,1,2,2,4.94,1212.84,4.06,0.39,0.77,3.08,0.7,0.14,2.33,2.75,2.42,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3.71,2,2,13,0,0,-0.301856503958311,-0.668497489661292,0.0142105913692025,-1.89036942503185
"450",450,1075,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"451",451,1019,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"452",452,1043,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"453",453,1103,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"454",454,1111,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"D",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"455",455,1039,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"456",456,1007,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"457",457,1003,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"458",458,1095,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"459",459,1107,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"460",460,1055,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"461",461,1091,113,3,"Cat","unint","rel","plur","The butterfly by the lively hornets","A",0,"",9,2,6,7,9,3,6,7,3,1,2,2,4.94,1212.84,4.06,0.49,0.77,3.08,0.7,0.17,4.58,4.58,2.75,12,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.71,0,0,11,0,0,-1.26422929929186,1.23918909907191,-0.0703203981775796,0.359630574968154
"462",462,56,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"463",463,216,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"464",464,8,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"465",465,200,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"466",466,40,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"D",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"467",467,88,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"D",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"468",468,136,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"D",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"469",469,104,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"470",470,232,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"471",471,208,14,8,"SemRel","integ","unrel","plur","The caddy for the charismatic celebrities","A",0,"",5,3,11,11,4,3,10,10,2,1,4,4,2.73,6749.25,0.8,7.27,0.57,3.83,0.26,0.92,2.25,1.17,3,10,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.17,0,0,7,0,0,0.324094528764659,-0.992708250884061,0.0101892184033874,-1.91084770870329
"472",472,142,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"473",473,182,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"D",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"474",474,78,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"475",475,38,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"476",476,174,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"477",477,222,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"478",478,14,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"479",479,230,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"480",480,30,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",1,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"481",481,86,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"D",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"482",482,206,14,6,"SemRel","integ","rel","plur","The caddy for the charismatic golfers","A",0,"",5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.42,1,1,9,2.5,3.75,0.273397905374591,0.633521028953457,-0.033453868820062,2.66915229129671
"483",483,36,14,4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",0,"",5,4,11,11,4,3,10,10,2,1,4,4,2.73,59.14,0.8,7.27,0.57,1.78,0.26,0.92,2.25,1.17,2.33,5,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.58,0,0,5,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329
"484",484,20,14,4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",0,"",5,4,11,11,4,3,10,10,2,1,4,4,2.73,59.14,0.8,7.27,0.57,1.78,0.26,0.92,2.25,1.17,2.33,5,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.58,0,0,5,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329
"485",485,196,14,4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",0,"",5,4,11,11,4,3,10,10,2,1,4,4,2.73,59.14,0.8,7.27,0.57,1.78,0.26,0.92,2.25,1.17,2.33,5,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.58,0,0,5,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329
"486",486,236,14,4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",0,"",5,4,11,11,4,3,10,10,2,1,4,4,2.73,59.14,0.8,7.27,0.57,1.78,0.26,0.92,2.25,1.17,2.33,5,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.58,0,0,5,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329
"487",487,44,14,4,"SemRel","unint","unrel","plur","The caddy near the charismatic celebrities","A",0,"",5,4,11,11,4,3,10,10,2,1,4,4,2.73,59.14,0.8,7.27,0.57,1.78,0.26,0.92,2.25,1.17,2.33,5,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.58,0,0,5,0,0,-0.345905471235341,-0.22564376153954,0.0101892184033874,-1.91084770870329
"488",488,122,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"489",489,82,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"490",490,42,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"491",491,66,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"492",492,130,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"493",493,114,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"494",494,26,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",1,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"495",495,90,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"D",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"496",496,162,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"497",497,186,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"D",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"498",498,234,14,2,"SemRel","unint","rel","plur","The caddy near the charismatic golfers","A",0,"",5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,11,0,0,5,0,2.5,2.5,20,0,0,20,0,0,20,0,0,20,2,0,20,1,0,20,0,1,6.08,1,1,9,2.5,3.75,-0.226602094625409,1.20595721503146,-0.033453868820062,2.66915229129671
"499",499,104,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"500",500,176,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"501",501,16,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"502",502,8,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"503",503,232,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"504",504,160,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"505",505,240,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"506",506,208,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
"507",507,184,2,8,"SemRel","unint","unrel","plur","The cake by the candy figurines","I",0,"",4,2,5,9,3,2,5,9,1,1,2,3,44.84,1212.84,35.55,0.49,1.66,3.08,1.56,0.17,3.92,3.58,3.5,13,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,5.55,0,0,13,0,0,-0.135133279327353,0.137678066915017,-0.0601839759310847,0.0380456686448616
