"","X.1","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","errcord","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","errnd","errd","errcornd","res.int","res.rel","res.asshl","res.rel2","assHL","assHL.asin.ns","assHL.asin","assHL.log.ns","assHL.log","assLS","assLS.asin.ns","assLS.asin","assLS.log.ns","assLS.log","assLP","assLP.asin.ns","assLP.asin","assLP.log.ns","assLP.log","all.asso.asin.ns","all.asso.asin","all.asso.log.ns","all.asso.log","local.asso.asin.ns","local.asso.asin","local.asso.log.ns","local.asso.log","lf.head","lf.prep","lf.adj","lf.noun","rel","int","plaus","lf.head.ns","lf.prep.ns","lf.adj.ns","lf.noun.ns","rel.ns","int.ns","plaus.ns","corr","tot","elog","rates","v","asin"
"21",21,"1059",135,5,"Prop","unint","unrel","plur","The atlas by the detailed journals","I",0,"",0.96,1212.84,0.67,6.49,12,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,12,0.00846369793193213,-0.377265025809163,-0.150307197293503,-0.481606352364336,12,0.707483211779343,-0.959172483695282,1.08098704691089,-1.0364576852018,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.241851773622307,0.738070681745077,0.29,3.08,0.22,0.87,3.67,3.5,5.75,11,12,-2.03688192726104,8.33333333333333,0.753623188405797,0.292842771728575
"22",22,"1077",135,5,"Prop","unint","unrel","plur","The atlas by the detailed journals","I",0,"",0.96,1212.84,0.67,6.49,12,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,12,0.00846369793193213,-0.377265025809163,-0.150307197293503,-0.481606352364336,12,0.707483211779343,-0.959172483695282,1.08098704691089,-1.0364576852018,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.241851773622307,0.738070681745077,0.29,3.08,0.22,0.87,3.67,3.5,5.75,11,12,-2.03688192726104,8.33333333333333,0.753623188405797,0.292842771728575
"23",23,"1001",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"24",24,"1097",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"25",25,"1127",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",1,"D",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"26",26,"1103",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"27",27,"1019",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"28",28,"1067",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"29",29,"1043",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"30",30,"1121",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"31",31,"1055",135,1,"Prop","unint","rel","plur","The atlas by the detailed maps","I",0,"",0.96,1212.84,3.27,4.86,9,0,40,18,2,40,8,2,40,4,0,40,0,0,40,2,0,40,2,0,0,1,8,-0.292797963733523,1.04940922028263,-0.0842889844050496,1.02753990159745,41.5,1.39996665766579,2.52412940315482,1.61857102812013,2.15792582824195,14,0.766994007861867,-0.712352132496064,1.1476763242411,-0.683019602411983,14,0.766994007861867,-0.714304802695974,1.1476763242411,-0.677063213787829,0.795398830184144,2.03758421749186,1.17753649992986,1.68345083414445,0.643501108793284,1.2992515917244,1.00216606175651,1.4322093822475,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,0.874055988707333,0.893824858677758,0.29,3.08,0.63,0.77,6.51,4.83,5.88,8,9,-1.73460105538811,11.1111111111111,0.784313725490196,0.339836909454122
"32",32,"1097",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"33",33,"1001",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"34",34,"1019",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"35",35,"1013",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"36",36,"1121",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"37",37,"1109",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"38",38,"1043",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"39",39,"1037",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"40",40,"1073",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"41",41,"1103",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"42",42,"1007",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"43",43,"1133",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"44",44,"1067",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"45",45,"1049",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"46",46,"1115",144,1,"Prop","unint","unrel","plur","The backpack on the folded quilts","I",0,"",3.63,4424.29,0.51,0.31,15,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,15,-0.264662549439745,-0.534702567216734,0.0887078107419713,-1.9639112008231,15,0.795398830184144,-0.516942938292906,1.17753649992986,-0.462750149753903,15,0.795398830184144,-0.572759104048642,1.17753649992986,-0.511517016088315,15,0.795398830184144,-0.568119546410655,1.17753649992986,-0.501064690872823,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.35775953595195,-1.13097944144709,0.67,3.65,0.18,0.12,1.83,2.17,4.19,15,15,-3.43398720448515,0,2.06451612903226,0
"47",47,"1101",144,5,"Prop","unint","assoc","plur","The backpack on the frayed books","I",0,"D",3.63,4424.29,0.45,67.53,12,0,40,1,5,40,1,8,20,0,0,20,0,0,20,0,0,20,0,0,0,0,11,0.73497976893029,-0.42841312344587,0.49644024638917,-1.24805239063259,14.5,0.781298117448725,-0.587871766366683,1.16286299332193,-0.549941750008366,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0.622368488555021,1.44621150973724,0.974281358877831,1.48050659126091,0.684081231795329,1.42318386100788,1.05307844348342,1.48112704517741,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,1.1677159261625,-1.43050670477917,0.67,3.65,0.16,1.84,5.33,5.18,3.94,12,12,-3.2188758248682,0,2.08,0
"48",48,"1053",144,5,"Prop","unint","assoc","plur","The backpack on the frayed books","I",0,"",3.63,4424.29,0.45,67.53,12,0,40,1,5,40,1,8,20,0,0,20,0,0,20,0,0,20,0,0,0,0,11,0.73497976893029,-0.42841312344587,0.49644024638917,-1.24805239063259,14.5,0.781298117448725,-0.587871766366683,1.16286299332193,-0.549941750008366,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0.622368488555021,1.44621150973724,0.974281358877831,1.48050659126091,0.684081231795329,1.42318386100788,1.05307844348342,1.48112704517741,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,1.1677159261625,-1.43050670477917,0.67,3.65,0.16,1.84,5.33,5.18,3.94,12,12,-3.2188758248682,0,2.08,0
"49",49,"1107",144,5,"Prop","unint","assoc","plur","The backpack on the frayed books","I",0,"",3.63,4424.29,0.45,67.53,12,0,40,1,5,40,1,8,20,0,0,20,0,0,20,0,0,20,0,0,0,0,11,0.73497976893029,-0.42841312344587,0.49644024638917,-1.24805239063259,14.5,0.781298117448725,-0.587871766366683,1.16286299332193,-0.549941750008366,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0.622368488555021,1.44621150973724,0.974281358877831,1.48050659126091,0.684081231795329,1.42318386100788,1.05307844348342,1.48112704517741,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,1.1677159261625,-1.43050670477917,0.67,3.65,0.16,1.84,5.33,5.18,3.94,12,12,-3.2188758248682,0,2.08,0
"50",50,"1131",144,5,"Prop","unint","assoc","plur","The backpack on the frayed books","I",0,"",3.63,4424.29,0.45,67.53,12,0,40,1,5,40,1,8,20,0,0,20,0,0,20,0,0,20,0,0,0,0,11,0.73497976893029,-0.42841312344587,0.49644024638917,-1.24805239063259,14.5,0.781298117448725,-0.587871766366683,1.16286299332193,-0.549941750008366,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0.622368488555021,1.44621150973724,0.974281358877831,1.48050659126091,0.684081231795329,1.42318386100788,1.05307844348342,1.48112704517741,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,1.1677159261625,-1.43050670477917,0.67,3.65,0.16,1.84,5.33,5.18,3.94,12,12,-3.2188758248682,0,2.08,0
"51",51,"1077",144,5,"Prop","unint","assoc","plur","The backpack on the frayed books","I",0,"",3.63,4424.29,0.45,67.53,12,0,40,1,5,40,1,8,20,0,0,20,0,0,20,0,0,20,0,0,0,0,11,0.73497976893029,-0.42841312344587,0.49644024638917,-1.24805239063259,14.5,0.781298117448725,-0.587871766366683,1.16286299332193,-0.549941750008366,12,0.707483211779343,-1.00481276316726,1.08098704691089,-1.06605095699613,12,0.707483211779343,-1.02057677575614,1.08098704691089,-1.07013572704847,0.622368488555021,1.44621150973724,0.974281358877831,1.48050659126091,0.684081231795329,1.42318386100788,1.05307844348342,1.48112704517741,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,1.1677159261625,-1.43050670477917,0.67,3.65,0.16,1.84,5.33,5.18,3.94,12,12,-3.2188758248682,0,2.08,0
